trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
328,False,"{'a': 0.7, 'e': 0.3738128529454665}",30,17,22.78945702726358,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.7, 'e': 0.3726930948635714}",20,6,20.71115362405753,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.7, 'e': 0.3715766910220457}",20,0,34.085476836705006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
331,False,"{'a': 0.7, 'e': 0.3704636313732474}",25,0,34.13631711496621,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
332,False,"{'a': 0.7, 'e': 0.369353905899632}",20,0,-14.146871361602233,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
333,False,"{'a': 0.7, 'e': 0.36824750461366296}",25,9,-16.739055991329735,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
334,False,"{'a': 0.7, 'e': 0.36714441755772104}",20,9,14.666243566336808,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.7, 'e': 0.36604463480401533}",20,0,27.80409444643551,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
336,False,"{'a': 0.7, 'e': 0.36494814645449375}",20,0,27.642088530576054,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
337,False,"{'a': 0.7, 'e': 0.3638549426407536}",20,0,25.863614320095078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
338,False,"{'a': 0.7, 'e': 0.36276501352395324}",25,0,35.78413981134191,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.7, 'e': 0.36167834929472326}",20,0,33.324343679639675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
340,False,"{'a': 0.7, 'e': 0.3605949401730783}",25,3,34.92812506439772,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.7, 'e': 0.35951477640832885}",20,16,7.272161752016457,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.7, 'e': 0.3584378482789939}",20,14,12.608879763388952,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.7, 'e': 0.3573641460927129}",30,15,26.11112344675195,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.7, 'e': 0.3562936601861589}",25,14,20.433862445899724,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.7, 'e': 0.35522638092495157}",20,0,27.57221120683689,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
346,False,"{'a': 0.7, 'e': 0.3541622987035703}",25,8,28.184832375159232,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.7, 'e': 0.353101403945268}",30,24,11.704080148339987,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.7, 'e': 0.3520436871019846}",25,10,23.763164333209403,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.7, 'e': 0.3509891386542615}",20,13,15.476658798917084,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.7, 'e': 0.3499377491111554}",25,0,36.3188127348187,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
351,False,"{'a': 0.7, 'e': 0.34888950901015336}",20,16,7.040732024249369,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.7, 'e': 0.34784440891708746}",25,2,34.446626584563994,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.7, 'e': 0.34680243942604977}",30,18,19.363696945472604,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.7, 'e': 0.34576359115930777}",20,0,31.453849687140952,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
355,False,"{'a': 0.7, 'e': 0.34472785476722023}",35,4,54.647563242030074,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.7, 'e': 0.34369522092815236}",20,16,8.890080300179802,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.7, 'e': 0.3426656803483929}",35,3,42.59614337039517,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.7, 'e': 0.3416392237620695}",20,0,27.920105043516216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
359,False,"{'a': 0.7, 'e': 0.3406158419310661}",30,14,29.593688997576308,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.7, 'e': 0.33959552564493917}",25,11,24.616007450659016,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.7, 'e': 0.3385782657208353}",20,4,23.89875532712835,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.7, 'e': 0.33756405300340836}",20,3,25.28915588251211,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.7, 'e': 0.3365528783647371}",25,6,33.03682483996812,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.7, 'e': 0.3355447327042427}",25,8,26.425045227805793,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.7, 'e': 0.3345396069486076}",25,9,23.595553929027915,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.7, 'e': 0.3335374920516932}",30,20,17.478669688453206,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.7, 'e': 0.3325383789944587}",25,11,24.782199960478685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.7, 'e': 0.3315422587848797}",20,14,2.494698513689575,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
369,False,"{'a': 0.7, 'e': 0.3305491224578678}",20,6,13.272881700772711,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
370,False,"{'a': 0.7, 'e': 0.32955896107518906}",25,4,34.1831540588964,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.7, 'e': 0.32857176572538466}",20,8,23.244614298023667,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.7, 'e': 0.3275875275236895}",20,15,8.8571322536289,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.7, 'e': 0.3266062376119534}",25,0,28.00327292383998,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
374,False,"{'a': 0.7, 'e': 0.32562788715856034}",30,11,35.2226706247413,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.7, 'e': 0.32465246735834974}",20,10,17.08183502256034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.7, 'e': 0.32367996943253674}",20,10,-21.29260922385907,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
377,False,"{'a': 0.7, 'e': 0.3227103846286335}",25,11,4.855061743410838,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
378,False,"{'a': 0.7, 'e': 0.32174370422037013}",25,0,30.90056866247375,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
379,False,"{'a': 0.7, 'e': 0.32077991950761664}",30,16,20.72698078716238,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.7, 'e': 0.3198190218163039}",20,0,33.294593203171594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
381,False,"{'a': 0.7, 'e': 0.3188610024983463}",25,12,25.301333785869744,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.7, 'e': 0.3179058529315635}",25,9,27.845991490684618,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.7, 'e': 0.31695356451960294}",20,11,-8.298438324793242,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
384,False,"{'a': 0.7, 'e': 0.3160041286918625}",20,2,30.101160236161782,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.7, 'e': 0.31505753690341337}",20,15,7.391581247072551,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.7, 'e': 0.31411378063492296}",20,0,31.37554276088731,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
387,False,"{'a': 0.7, 'e': 0.3131728513925785}",20,13,13.816252372849942,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.7, 'e': 0.31223474070801055}",30,2,40.24662498190667,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.7, 'e': 0.31129944013821653}",20,8,21.212889978681197,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.7, 'e': 0.31036694126548503}",20,2,29.053333326459605,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.7, 'e': 0.3094372356973199}",25,18,13.28076577600063,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.7, 'e': 0.3085103150663647}",25,12,19.842746623329187,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.7, 'e': 0.3075861710303276}",20,14,12.654403842237933,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.7, 'e': 0.306664795271906}",30,8,32.22803904436205,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.7, 'e': 0.30574617949871175}",20,13,11.66540633081129,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.7, 'e': 0.3048303154431969}",20,13,12.794382923741033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.7, 'e': 0.3039171948625785}",25,0,36.34521979885268,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.7, 'e': 0.3030068095387654}",20,3,27.450562360769073,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.7, 'e': 0.3020991512782834}",20,0,26.71919263010526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
400,False,"{'a': 0.7, 'e': 0.30119421191220214}",20,0,-11.476981854772273,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
401,False,"{'a': 0.7, 'e': 0.30029198329606105}",20,0,28.60173961097818,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
402,False,"{'a': 0.7, 'e': 0.2993924573097967}",25,10,23.412616501010252,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.7, 'e': 0.298495625857669}",30,7,34.51673842745481,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.7, 'e': 0.29760148086818883}",30,20,16.49604781226851,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.7, 'e': 0.2967100142940453}",20,0,19.30260721733777,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
406,False,"{'a': 0.7, 'e': 0.2958212181120332}",25,11,24.179380169761252,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.7, 'e': 0.29493508432298093}",20,0,25.837643086499526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
408,False,"{'a': 0.7, 'e': 0.29405160495167837}",25,6,27.996821271427034,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.7, 'e': 0.2931707720468052}",25,16,16.47606257241794,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.7, 'e': 0.2922925776808594}",20,10,19.038303697155037,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.7, 'e': 0.2914170139500857}",20,1,27.006501178472277,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.7, 'e': 0.2905440729744046}",20,0,30.257363015881467,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.7, 'e': 0.28967374689734143}",30,17,26.222104500856712,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.7, 'e': 0.28880602788595566}",25,0,35.449906818762194,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
415,False,"{'a': 0.7, 'e': 0.2879409081307703}",20,12,16.242355782919052,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.7, 'e': 0.28707837984570167}",20,7,22.039020836119423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.7, 'e': 0.28621843526798946}",25,0,33.6017650154604,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
418,False,"{'a': 0.7, 'e': 0.28536106665812666}",30,17,28.22494832108274,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.7, 'e': 0.2845062662997899}",25,7,29.661034698282627,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.7, 'e': 0.2836540264997704}",20,6,25.519873559497004,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.7, 'e': 0.2828043395879039}",20,10,18.875874038848295,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.7, 'e': 0.28195719791700274}",30,12,27.810966631620655,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.7, 'e': 0.281112593862786}",30,16,21.313975646393903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.7, 'e': 0.28027051982381157}",30,0,43.25336533602843,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
425,False,"{'a': 0.7, 'e': 0.2794309682214073}",20,6,21.841859957630454,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.7, 'e': 0.27859393149960326}",30,7,33.15112981848557,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.7, 'e': 0.2777594021250632}",25,0,14.70719720747227,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
428,False,"{'a': 0.7, 'e': 0.27692737258701716}",30,13,25.57052803857967,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.7, 'e': 0.2760978353971937}",30,18,24.076789464643824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.7, 'e': 0.27527078308975234}",20,8,18.53270214380031,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.7, 'e': 0.27444620822121696}",20,6,25.291927628007727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.7, 'e': 0.27362410337040804}",20,6,20.62707650381549,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.7, 'e': 0.2728044611383765}",20,6,12.214693161923915,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
434,False,"{'a': 0.7, 'e': 0.27198727414833657}",35,24,16.20459246940205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.7, 'e': 0.2711725350455999}",25,9,28.172814082626022,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.7, 'e': 0.270360236497509}",25,8,27.91705050004915,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.7, 'e': 0.2695503711933716}",25,15,19.7830750252652,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.7, 'e': 0.26874293184439435}",25,20,9.942570307019881,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.7, 'e': 0.26793791118361776}",20,10,17.00232358630058,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.7, 'e': 0.2671353019658504}",20,11,14.753911529600568,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.7, 'e': 0.2663350969676039}",20,4,24.319069855842493,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.7, 'e': 0.2655372889870278}",30,7,30.641804417030844,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.7, 'e': 0.26474187084384504}",35,15,-36.706731119963564,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
444,False,"{'a': 0.7, 'e': 0.2639488353792868}",25,19,12.42890903841451,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.7, 'e': 0.2631581754560287}",30,14,28.589255181682,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.7, 'e': 0.262369883958126}",25,6,30.73116864785484,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.7, 'e': 0.26158395379094995}",25,10,25.56678451391202,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.7, 'e': 0.26080037788112365}",20,0,25.410548487167635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
449,False,"{'a': 0.7, 'e': 0.26001914917645874}",25,20,8.412408012009545,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.7, 'e': 0.2592402606458915}",30,19,17.832280543718912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.7, 'e': 0.25846370527942}",25,20,9.278888894184833,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.7, 'e': 0.2576894760880406}",20,13,10.660026509009844,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.7, 'e': 0.25691756610368544}",30,8,36.94871141091214,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.7, 'e': 0.2561479683791593}",25,15,-4.826274285714886,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
455,False,"{'a': 0.7, 'e': 0.25538067598807773}",20,0,30.454673051612964,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
456,False,"{'a': 0.7, 'e': 0.2546156820248038}",20,0,31.02002180190264,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
457,False,"{'a': 0.7, 'e': 0.25385297960438674}",30,21,17.19104363288985,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.7, 'e': 0.25309256186249957}",20,16,6.566584215596443,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.7, 'e': 0.25233442195537764}",25,17,12.427180487097905,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.7, 'e': 0.2515785530597565}",20,10,20.585684396959984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.7, 'e': 0.2508249483728111}",20,2,24.878898747550114,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.7, 'e': 0.2500736011120941}",25,14,18.012471731242556,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.7, 'e': 0.2493245045154751}",20,9,24.64484942585551,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.7, 'e': 0.2485776518410797}",25,2,34.52670797692411,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.7, 'e': 0.24783303636722875}",20,12,16.970701088783336,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.7, 'e': 0.24709065139237799}",25,0,27.82368440391463,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
467,False,"{'a': 0.7, 'e': 0.24635049023505765}",30,9,39.73049875998948,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.7, 'e': 0.2456125462338122}",20,5,28.825763315236667,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.7, 'e': 0.24487681274714085}",25,20,11.038094227523596,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.7, 'e': 0.2441432831534371}",25,0,45.47531221539841,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
471,False,"{'a': 0.7, 'e': 0.24341195085092968}",25,2,37.76699101159925,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.7, 'e': 0.242682809257623}",25,18,14.270127169087441,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.7, 'e': 0.2419558518112377}",25,11,27.440279653651274,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.7, 'e': 0.24123107196915192}",20,11,15.582079012422211,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.7, 'e': 0.24050846320834215}",20,5,24.807793893157164,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.7, 'e': 0.23978801902532473}",20,2,30.30482788179265,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.7, 'e': 0.23906973293609704}",20,8,23.460892791656327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.7, 'e': 0.23835359847607956}",20,13,15.469461501901966,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.7, 'e': 0.23763960920005722}",30,13,31.972942886327385,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.7, 'e': 0.2369277586821218}",20,14,9.632485852608898,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.7, 'e': 0.2362180405156137}",20,0,30.23225797246065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
482,False,"{'a': 0.7, 'e': 0.23551044831306478}",20,0,28.889532210831682,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
483,False,"{'a': 0.7, 'e': 0.2348049757061403}",20,10,17.043163246008998,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.7, 'e': 0.23410161634558221}",25,8,27.890665190541366,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.7, 'e': 0.23340036390115135}",30,22,15.019746395303548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.7, 'e': 0.23270121206157107}",20,0,28.260704101846013,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
487,False,"{'a': 0.7, 'e': 0.23200415453447007}",30,3,39.906594004997004,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.7, 'e': 0.23130918504632592}",20,10,15.827229580940118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.7, 'e': 0.2306162973424085}",25,16,21.397100534580222,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.7, 'e': 0.22992548518672387}",20,0,30.613943103420496,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
491,False,"{'a': 0.7, 'e': 0.22923674236195785}",25,15,17.391354400296514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.7, 'e': 0.22855006266942052}",20,10,14.848392830619952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.7, 'e': 0.22786543992898983}",20,7,20.310731900242306,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.7, 'e': 0.22718286797905668}",25,3,-68.44794583636995,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 2}",1
495,False,"{'a': 0.7, 'e': 0.22650234067646877}",20,0,23.47220049979206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
496,False,"{'a': 0.7, 'e': 0.22582385189647589}",25,16,15.933113783056129,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.7, 'e': 0.22514739553267432}",30,11,33.76590206838627,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.7, 'e': 0.22447296549695236}",25,0,37.391457663693004,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
499,False,"{'a': 0.7, 'e': 0.22380055571943502}",20,1,18.943622212634864,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.7, 'e': 0.22313016014842985}",30,12,30.705656161507537,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.7, 'e': 0.2224617727503721}",30,9,27.389438065588173,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.7, 'e': 0.22179538750977076}",25,18,11.405372037843842,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
